,Date,bt_Close**,bt_Volume,bt_Supply,bt_close_off_high,bt_volatility,bt_High,bt_Low
1338,2015-03-23,266.74,22811900,13972825.001874484,0.35732647814910035,0.05808354175221174,277.3,261.74
1337,2015-03-24,245.6,40073700,13976865.447882736,0.8730853391684912,0.08571535749118461,267.0,244.15
1336,2015-03-25,246.2,35866900,13981029.634443542,-0.5283911671924278,0.0512385339637128,249.19,236.51
1335,2015-03-26,248.53,25730000,13985037.54073955,0.2317460317460318,0.038370959883059885,254.35,244.9
1334,2015-03-27,247.03,17274900,13989118.370238433,0.6862068965517252,0.046666934867441744,256.81,245.21
1333,2015-03-28,252.8,16040900,13992789.295886075,-0.6099585062240683,0.029273625394768882,254.21,246.98
1332,2015-03-29,242.71,21699400,13996898.005850604,0.6973148901545949,0.048627047558756,253.14,240.85
1331,2015-03-30,247.53,23009600,13999998.759746293,-0.6590229312063793,0.04129611330698288,249.24,239.21
1330,2015-03-31,244.22,22672000,14004229.366964214,0.5058430717863123,0.024206910486966986,248.73,242.74
1329,2015-04-01,247.27,22877200,14007438.294172361,-0.9153605015674038,0.02612398656948651,247.54,241.16
1328,2015-04-02,253.01,26272600,14011198.102841785,-0.6792035398230059,0.036585859403456315,254.46,245.42
1327,2015-04-03,254.32,23146600,14015235.215476565,-0.1730769230769149,0.016438139645157567,256.04,251.88
1326,2015-04-04,253.7,12493500,14018759.227433978,-0.24999999999999833,0.0163592748436824,255.26,251.1
1325,2015-04-05,260.6,19649200,14022517.382962393,-0.9839633447880887,0.03440258511979831,260.67,251.94
1324,2015-04-06,255.49,20034200,14025859.79490391,0.7455048409405218,0.02773089904878804,261.8,254.57
1323,2015-04-07,253.18,18467400,14029600.0,0.45961002785515426,0.014063540564892087,255.8,252.21
1322,2015-04-08,245.02,30086400,14032839.543710716,0.8319502074688789,0.03809373271160984,253.85,244.21
1321,2015-04-09,243.68,21643500,14035819.59947472,-0.2738095238095244,0.027456588355464755,246.12,239.4
1320,2015-04-10,236.07,28882000,14039943.944592707,0.395604395604398,0.04481103040748487,243.69,232.77
1319,2015-04-11,236.55,16365200,14043443.732826041,0.11567164179104061,0.02270993983560709,239.54,234.18
1318,2015-04-12,236.15,12387900,14046703.44272708,-0.25471698113207963,0.017925086666102905,237.73,233.49
1317,2015-04-13,224.59,31181800,14050262.318001691,0.6530475552578698,0.0632761178215724,236.93,222.0
1316,2015-04-14,219.16,31719000,14054110.873334551,0.34411085450346324,0.038529987542267295,224.98,216.32
1315,2015-04-15,223.83,22562000,14057388.410847517,-1.0,0.023645410142876737,223.83,218.65
1314,2015-04-16,228.57,24805400,14060834.545215908,-0.6173913043478281,0.025678813862093607,229.67,223.92
1313,2015-04-17,222.88,20429800,14063951.202440776,0.7302725968436161,0.030493940587128666,228.91,221.94
1312,2015-04-18,223.36,12939000,14067198.074856732,-0.4418604651162906,0.015436392192057427,224.32,220.88
1311,2015-04-19,222.6,15021500,14071100.0,0.8844221105527688,0.017810793878098943,226.35,222.37
1310,2015-04-20,224.63,18364700,14074699.367849352,-0.2128146453089258,0.019630744351107336,226.35,221.98
1309,2015-04-21,235.27,24978000,14078715.157053597,-1.0,0.04883803757457038,235.27,224.3
1308,2015-04-22,234.18,23847900,14082309.458536169,0.6839729119638753,0.018803056027164717,237.91,233.48
1307,2015-04-23,236.46,17036000,14085944.138543516,-0.9878048780487916,0.014014099551377914,236.48,233.2
1306,2015-04-24,231.27,21448700,14088778.159726726,0.57927786499215,0.02699495698605757,236.3,229.93
1305,2015-04-25,226.39,13957200,14092974.998895712,0.9839228295819991,0.026898460473966435,232.56,226.34
1304,2015-04-26,219.43,28943700,14096600.0,0.2444076222038103,0.05331036614990501,226.94,214.87
1303,2015-04-27,229.29,38574000,14099779.022198962,-0.47513089005235354,0.06963496331404093,233.3,218.02
1302,2015-04-28,225.85,21469200,14104162.240425061,0.1339563862928368,0.028038607677861798,229.49,223.07
1301,2015-04-29,225.81,18936500,14106900.053142022,-0.31855955678670644,0.016002482379538035,227.04,223.43
1300,2015-04-30,236.15,33818600,14110076.23967817,-0.5319148936170215,0.06455757898001681,239.56,224.99
1299,2015-05-01,232.08,18815300,14113989.184763873,1.0,0.02920233957785872,238.97,232.08
1298,2015-05-02,234.93,12535500,14117750.002128294,-0.5280235988200672,0.01459068606352753,235.73,232.34
1297,2015-05-03,240.36,18494100,14121157.4970877,-0.3711790393013108,0.03899863760217982,243.24,234.08
1296,2015-05-04,239.02,21223400,14124331.813237386,0.4989648033126244,0.020094857713429788,242.64,237.81
1295,2015-05-05,236.12,23929100,14128309.833982721,-0.1384615384615402,0.029935105714883725,239.2,232.05
1294,2015-05-06,229.78,29587200,14132448.006789103,0.8476454293628777,0.030560846560846556,236.45,229.23
1293,2015-05-07,237.33,29064400,14136113.24737707,-0.6638176638176674,0.04585038752939128,239.1,228.57
1292,2015-05-08,243.86,27445500,14139748.946116624,-0.5180000000000007,0.04215851602023609,246.27,236.27
1291,2015-05-09,241.83,19790500,14142966.964396477,0.4632352941176423,0.033474176477827564,247.8,239.64
1290,2015-05-10,240.3,15019100,14145839.525593009,0.44444444444443776,0.02159434079344723,244.07,238.85
1289,2015-05-11,242.16,20892300,14149858.135117278,-0.13701431492842242,0.020349563046192322,244.27,239.38
1288,2015-05-12,241.11,19282600,14153892.405955788,0.2733812949640151,0.011480487301259555,242.88,240.1
1287,2015-05-13,236.38,27180100,14157645.316862678,0.6905311778290983,0.03587406793703395,243.7,235.04
1286,2015-05-14,236.93,24413700,14161615.228126451,-0.5347593582887687,0.0158333686126752,237.8,234.06
1285,2015-05-15,237.6,16329400,14165623.093434343,0.173469387755103,0.008271438217420695,238.75,236.79
1284,2015-05-16,236.15,11089700,14168829.993648104,0.2863070539418964,0.010141390338326867,237.7,235.29
1283,2015-05-17,236.8,11134300,14173044.704391891,0.21393034825869361,0.008516588280157703,238.02,236.01
1282,2015-05-18,233.13,16780300,14176403.380088363,0.7178947368421105,0.020051500696525816,237.21,232.46
1281,2015-05-19,231.95,14241900,14179566.600560466,0.8884120171673864,0.009998283556471046,234.15,231.82
1280,2015-05-20,234.02,15499400,14183278.783864627,-0.5352112676056368,0.012247186165854516,234.68,231.84
1279,2015-05-21,235.34,15108900,14187516.138353022,-0.249999999999997,0.010255533715067112,236.24,233.84
1278,2015-05-22,240.35,27003000,14190606.914915748,-0.7901861252115043,0.025114737378888308,240.97,235.06
1277,2015-05-23,238.87,14605000,14193643.839745468,0.8454935622317545,0.009696616588289204,241.02,238.69
1276,2015-05-24,240.95,11508000,14197326.764888981,-0.3501577287066213,0.013264708343794408,241.98,238.81
1275,2015-05-25,237.11,14423900,14200700.0,0.7853881278538699,0.018179554227369044,241.02,236.64
1274,2015-05-26,237.12,16425000,14204060.387145748,-0.12156862745098074,0.01075495571488828,238.24,235.69
1273,2015-05-27,237.28,18837000,14207929.6316588,0.40206185567008945,0.008183237018602092,238.64,236.7
1272,2015-05-28,237.41,13829600,14210930.28094857,-0.2991452991452975,0.004931298996881006,237.82,236.65
1271,2015-05-29,237.1,14805000,14214660.185575707,-0.5307262569832278,0.007540652118965458,237.52,235.73
1270,2015-05-30,233.35,14098600,14217995.34604671,0.4841269841269902,0.021257750221434866,237.09,232.05
1269,2015-05-31,230.19,14730800,14221974.99891394,0.649595687331534,0.01591386779908209,233.25,229.54
1268,2015-06-01,222.93,26090500,14224969.757322926,0.6868395773294917,0.045215653911306074,231.71,221.3
1267,2015-06-02,225.8,20459000,14229239.047829937,-0.6900000000000119,0.017946072053479294,226.42,222.42
1266,2015-06-03,225.87,17752400,14232852.047638021,-0.11815561959654086,0.015371666519004158,227.4,223.93
1265,2015-06-04,224.32,14728100,14236378.856098432,0.7865612648221489,0.011206094698144134,226.58,224.05
1264,2015-06-05,224.95,18056500,14239701.600355634,-0.2688172043010658,0.012447022083426242,225.97,223.18
1263,2015-06-06,225.62,11131500,14243961.865082882,-0.8507462686567253,0.005955290875961083,225.72,224.38
1262,2015-06-07,222.88,13318400,14247788.92677674,0.8700564971751468,0.01569148936170209,226.19,222.65
1261,2015-06-08,228.49,23378400,14251612.626373146,-0.7069486404833842,0.029702081837760252,229.46,222.84
1260,2015-06-09,229.05,28353100,14255300.523903077,0.2582781456953567,0.013214316968583101,230.95,227.93
1259,2015-06-10,228.8,15904800,14259811.971153846,0.1073446327683436,0.007729595178828814,229.78,228.01
1258,2015-06-11,229.71,14416000,14262739.541160593,-0.23684210526316973,0.006641905178064155,230.29,228.77
1257,2015-06-12,229.98,14017700,14266724.067310201,0.23428571428572864,0.00761830133646772,231.06,229.31
1256,2015-06-13,232.4,13305300,14270672.80981067,-0.8546511627906976,0.014961725817675704,232.65,229.21
1255,2015-06-14,233.54,12165900,14274458.362593133,-0.07692307692306621,0.012304250559284175,234.86,232.0
1254,2015-06-15,236.82,19912100,14278055.869436704,-0.5384615384615354,0.018935823836860665,237.84,233.42
1253,2015-06-16,250.9,41612000,14280540.40653647,-0.8924455825864273,0.06597398209156954,251.74,236.12
1252,2015-06-17,249.28,43858400,14284954.21614249,0.4599807135969136,0.041344390399489804,256.85,246.48
1251,2015-06-18,249.01,30980200,14288527.854303041,-0.22305764411027174,0.0319929439121197,252.11,244.13
1250,2015-06-19,244.61,23965300,14292116.283062834,0.7719054242002721,0.028870864118213935,250.98,243.79
1249,2015-06-20,245.21,20608100,14295816.598018024,-0.7615384615384606,0.02126528442317923,245.83,240.63
1248,2015-06-21,243.94,10600900,14299034.463392638,-0.2335329341317366,0.013627090983272147,245.22,241.88
1247,2015-06-22,246.99,17692500,14302600.0,-0.5507246376811683,0.016969299504037326,247.92,243.78
1246,2015-06-23,244.3,15108700,14305890.761358984,0.43884892086330396,0.016887376989430266,247.3,243.13
1245,2015-06-24,240.51,17344900,14310272.491788283,1.0,0.01567872932700185,244.34,240.51
1244,2015-06-25,242.8,16133100,14313716.0461285,-0.6418918918918921,0.012314348712401746,243.33,240.37
1243,2015-06-26,243.59,13983500,14317910.111252515,-0.8545454545454569,0.00906842539159105,243.75,241.55
1242,2015-06-27,250.99,20488600,14320900.0,-0.9148418491484198,0.033750769862451235,251.34,243.12
1241,2015-06-28,249.01,15137600,14324482.526806153,0.1550802139037475,0.014902773350334637,251.17,247.43
1240,2015-06-29,257.06,34742900,14328147.949894967,-0.9743888242141994,0.03453682856223868,257.17,248.58
1239,2015-06-30,263.07,44533800,14331658.957691869,-0.19463087248322064,0.046374105197634664,267.87,255.95
1238,2015-07-01,258.62,27029800,14334955.428814476,0.39361702127659726,0.03569394342130247,265.17,255.77
1237,2015-07-02,255.41,21551900,14338887.279276459,0.6564580559254345,0.0290466060723264,261.63,254.12
1236,2015-07-03,256.34,19033800,14342576.191776548,-0.5854341736694619,0.013974790573866722,257.08,253.51
1235,2015-07-04,260.89,15620400,14346380.037563724,-0.8429752066115719,0.02830519708370693,261.46,254.2
1234,2015-07-05,271.91,44156100,14350283.325365009,-0.671094244149277,0.06062116564417178,274.51,258.7
1233,2015-07-06,269.03,49154800,14354650.00185853,0.7087576374745517,0.036221459924016056,277.42,267.6
1232,2015-07-07,266.21,28857600,14357838.19540964,0.5760368663594477,0.02411468365683802,271.34,264.83
1231,2015-07-08,270.79,36980200,14361759.813877912,-0.49184149184149273,0.032258064516129184,272.97,264.39
1230,2015-07-09,269.23,40301200,14365218.285480814,0.183206106870214,0.01934793043606694,272.33,267.09
1229,2015-07-10,284.89,100390000,14369426.7506757,-0.2477704536642108,0.09581661465299436,294.59,268.8
1228,2015-07-11,293.11,41109900,14373170.178431304,-0.27903871829105864,0.05258354394832918,298.51,283.53
1227,2015-07-12,310.87,56405000,14376161.26355068,-0.6782449725776981,0.07464010370471445,314.39,292.51
1226,2015-07-13,292.05,62053900,14380196.952576613,0.262525050100199,0.0963227487694238,310.95,281.01
1225,2015-07-14,287.46,28727200,14383800.146107286,0.8275499474237658,0.0325651474163613,296.15,286.64
1224,2015-07-15,285.83,27486600,14387374.66326138,0.8832487309644721,0.027356361742752976,293.25,285.37
1223,2015-07-16,278.09,49482600,14390723.251465354,0.6424090338770432,0.055726471822122765,291.18,275.24
1222,2015-07-17,279.47,27591400,14394553.011056641,-0.8033980582524393,0.029630695098708883,280.28,272.04
1221,2015-07-18,274.9,25187100,14398202.375409242,0.805917159763315,0.030250957648659253,282.53,274.08
1220,2015-07-19,273.61,15332500,14402185.548773801,0.30379746835442156,0.011500527714088238,275.67,272.51
1219,2015-07-20,278.98,22711400,14405926.636318015,-1.0,0.022010968921389536,278.98,272.96
1218,2015-07-21,275.83,22930700,14409206.717905957,0.8401559454191156,0.018395008605851963,280.55,275.42
1217,2015-07-22,277.22,19389800,14413003.982396651,-0.7264437689969692,0.01193499238191983,277.67,274.38
1216,2015-07-23,276.05,18531300,14416322.774859626,0.7238493723849491,0.008617581308141583,278.11,275.72
1215,2015-07-24,288.28,37199400,14420524.954904955,-0.8614285714285675,0.0507227998985544,289.25,275.25
1214,2015-07-25,288.7,20662200,14424300.110841705,-0.14164904862578365,0.01641449194891733,290.73,286.0
1213,2015-07-26,292.69,16032300,14427852.820390174,-0.8651685393258384,0.018500554323725167,293.05,287.71
1212,2015-07-27,293.62,30592000,14431996.604454737,-0.19573643410853103,0.03526517222525968,297.77,287.45
1211,2015-07-28,294.43,25453600,14435052.915803416,0.37461300309597334,0.011000238395259208,296.65,293.42
1210,2015-07-29,289.59,24672600,14439000.000000002,0.7187500000000016,0.019559902200489157,294.54,288.78
1209,2015-07-30,287.72,21635800,14442450.392742943,0.35393258426964413,0.012314078173642344,290.13,286.57
1208,2015-07-31,284.65,23629100,14446124.99912173,0.30211480362537735,0.02301007994438653,288.96,282.34
1207,2015-08-01,281.6,18995000,14450001.313920453,-0.023460410557188394,0.023955881836383412,284.93,278.11
1206,2015-08-02,282.61,17722200,14453954.576978875,-0.8472727272727422,0.01961133891959351,283.03,277.53
1205,2015-08-03,281.23,21474100,14457545.7739217,0.6183206106870236,0.018528340582016228,285.47,280.23
1204,2015-08-04,285.22,21908700,14460973.595820768,-0.7812500000000194,0.01593002169043118,285.71,281.23
1203,2015-08-05,281.88,20128000,14464502.628778204,0.8054862842892831,0.014077584693698405,285.5,281.49
1202,2015-08-06,278.58,18792100,14467819.19735803,0.8974358974358949,0.01245078216452076,281.91,278.4
1201,2015-08-07,279.58,42484800,14471683.80785464,-0.5970149253731314,0.014422042046351374,280.39,276.37
1200,2015-08-08,261.0,58533000,14475283.616858238,0.9698231009365224,0.06870665618073936,279.93,260.71
1199,2015-08-09,265.08,23789600,14479138.86373925,-0.41194486983153933,0.025007659313725384,267.0,260.47
1198,2015-08-10,264.47,20979400,14483125.000945285,0.15575620767493192,0.016686756064486778,267.03,262.6
1197,2015-08-11,270.39,25433900,14487010.684566738,-1.0,0.023832942422637556,270.39,264.09
1196,2015-08-12,266.38,26815400,14490157.410466252,0.6500000000000115,0.019216555801921612,270.67,265.47
1195,2015-08-13,264.08,27685500,14494050.0,0.26843657817109534,0.012735742730483293,266.23,262.84
1194,2015-08-14,265.68,27091200,14497575.0,-0.40233722871451827,0.022678226630825766,267.47,261.48
1193,2015-08-15,261.55,19321100,14501080.443509845,0.9068901303538175,0.0202237035363236,266.67,261.3
1192,2015-08-16,258.51,29717000,14504281.675757224,0.45555555555556415,0.020620918776492067,262.44,257.04
1191,2015-08-17,257.98,21617900,14507900.050391503,0.4926253687315534,0.013114627258307811,260.51,257.12
1190,2015-08-18,211.08,42147200,14511581.248815615,1.0,0.181871050284961,257.99,211.08
1189,2015-08-19,226.68,60869200,14515831.140815245,0.46584699453551903,0.06487348783622097,237.41,222.77
1188,2015-08-20,235.35,32275000,14519325.001062248,-0.6141356255969417,0.04614367562802996,237.37,226.9
1187,2015-08-21,232.57,23173800,14523387.552134842,0.6390658174097694,0.020012746972594045,236.43,231.72
1186,2015-08-22,230.39,23205900,14527374.998914884,-0.25448613376835005,0.05269491962520424,234.96,222.7
1185,2015-08-23,228.17,18406600,14530686.317219617,0.2734922861150135,0.030948867089157027,232.71,225.58
1184,2015-08-24,210.49,59220700,14534945.256306712,0.9943502824858743,0.07759414317653758,228.14,210.44
1183,2015-08-25,221.61,61089200,14537934.398267224,-0.6478504672897212,0.12733850621221499,226.32,199.57
1182,2015-08-26,225.83,31808000,14542089.394677412,-0.025500910746815042,0.049441642651296906,231.18,220.2
1181,2015-08-27,224.77,21905400,14545360.2882947,0.5604838709677387,0.02194204821942039,228.64,223.68
1180,2015-08-28,231.4,31336600,14549048.500432152,-0.46536039188243594,0.06359590565198038,235.22,220.93
1179,2015-08-29,229.78,17142500,14553325.002175994,0.16808149405772688,0.025437270567911837,233.22,227.33
1178,2015-08-30,228.76,19412600,14557113.63437664,0.1374570446735417,0.025315354501957342,232.07,226.25
1177,2015-08-31,230.06,20710700,14560746.83126141,-0.3719008264462803,0.026406529614595657,231.96,225.91
1176,2015-09-01,228.12,20575200,14564913.84797475,0.42201834862385534,0.018935116824459242,231.22,226.86
1175,2015-09-02,229.28,18760400,14569104.16521284,-0.36585365853658336,0.017980090338990583,230.58,226.48
1174,2015-09-03,227.18,17482000,14572667.435513688,0.6518771331057898,0.012776905634048522,229.6,226.67
1173,2015-09-04,230.3,20962400,14576248.415110724,-0.6883116883116909,0.01694467673077767,230.9,227.05
1172,2015-09-05,235.02,20671400,14580012.960599096,-0.6656716417910513,0.029105125977410898,236.14,229.44
1171,2015-09-06,239.84,25473700,14583675.0,-0.2539489671931964,0.03504066079107587,242.91,234.68
1170,2015-09-07,239.85,21192200,14587292.541171566,0.33333333333333903,0.014129120993623201,242.11,238.72
1169,2015-09-08,243.61,26879200,14590695.316284224,-0.28852459016393783,0.02543256201792785,245.78,239.68
1168,2015-09-09,238.17,23635700,14594452.44573204,0.8939393939393956,0.027114744669487673,244.42,237.82
1167,2015-09-10,238.48,21215500,14598566.353572628,0.021818181818182625,0.023076277586640933,241.29,235.79
1166,2015-09-11,240.11,19224700,14602492.54924826,-0.25352112676057525,0.011916250576931041,241.17,238.33
1165,2015-09-12,235.23,17962600,14606137.907579817,0.8212290502793336,0.022388993120700456,240.12,234.75
1164,2015-09-13,230.51,18478800,14610101.761311874,0.6424242424242486,0.02805645298418634,235.93,229.33
1163,2015-09-14,230.64,20997800,14614028.446930282,-0.1964285714285645,0.019426737782403145,232.44,227.96
1162,2015-09-15,230.3,19177800,14618028.892748589,0.9673024523160751,0.12738079743155892,259.18,229.82
1161,2015-09-16,229.09,20144200,14621388.82535248,0.1128608923884531,0.016547231270358315,231.21,227.4
1160,2015-09-17,229.81,18935400,14621850.002175711,-0.2941176470588309,0.005936790640824101,230.29,228.93
1159,2015-09-18,232.98,20242200,14628286.054596962,0.26267281105991924,0.009292565947242152,234.35,232.18
1158,2015-09-19,231.49,12712600,14631914.618342044,0.6226415094339577,0.009104182770763568,233.21,231.09
1157,2015-09-20,231.21,14444700,14635026.594870463,0.5890410958903975,0.006309420916162523,232.37,230.91
1156,2015-09-21,227.09,19678800,14637902.699370293,0.7574468085106407,0.02032696133552456,231.22,226.52
1155,2015-09-22,230.62,25009300,14641998.018385222,-0.513067400275107,0.03203066484557422,232.39,225.12
1154,2015-09-23,230.28,17254100,14646290.802501302,0.3866666666666687,0.009742790335151987,231.84,229.59
1153,2015-09-24,234.53,25097800,14649487.536775678,-0.5820895522388053,0.023267928459802106,235.65,230.29
1152,2015-09-25,235.14,22363600,14653924.27490006,0.22133333333334426,0.016001024065540194,237.43,233.68
1151,2015-09-26,234.34,13724100,14657375.002133653,0.039215686274516104,0.008677896886166377,235.4,233.36
1150,2015-09-27,232.76,14179900,14660886.03711978,0.7268292682926834,0.008755445459981257,234.53,232.48
1149,2015-09-28,239.14,24713000,14664772.64363971,-0.9417758369723386,0.02950523964954477,239.34,232.47
1148,2015-09-29,236.69,22691300,14668839.072204148,0.6072351421188682,0.016191113714333547,239.8,235.93
1147,2015-09-30,236.06,19743500,14672650.0,0.5904761904761828,0.008874239350912756,237.73,235.63
1146,2015-10-01,237.55,20488800,14676363.216165017,-0.36395759717315734,0.011991525423728746,238.45,235.62
1145,2015-10-02,237.29,19677900,14680060.592523916,0.2886597938144344,0.008176683806794226,238.54,236.6
1144,2015-10-03,238.73,16482700,14683475.001047209,-0.5042016806722651,0.01003372681281617,239.32,236.94
1143,2015-10-04,238.26,12999000,14687263.35515823,0.37864077669904295,0.004318115121787621,238.97,237.94
1142,2015-10-05,240.38,23335900,14691358.349280307,-1.0,0.014024774301910575,240.38,237.04
1141,2015-10-06,246.06,27535100,14694904.161586605,-0.7437407952871864,0.028249292727575388,246.93,240.14
1140,2015-10-07,242.97,22999200,14697989.504877144,0.814180929095357,0.01661453467116222,246.68,242.59
1139,2015-10-08,242.3,18515300,14701767.701196862,0.884057971014488,0.008516065330974588,244.25,242.18
1138,2015-10-09,243.93,17353100,14704760.283687944,-0.7156398104265544,0.008701030927834991,244.23,242.12
1137,2015-10-10,244.94,15912700,14708760.05144117,-0.6622222222222263,0.009231147944531058,245.32,243.07
1136,2015-10-11,247.05,16827300,14712350.002023881,-0.8770226537216844,0.012625643540083368,247.24,244.15
1135,2015-10-12,245.31,17388300,14715780.021197667,0.8854625550660824,0.009194750486066031,247.45,245.18
1134,2015-10-13,249.51,28198500,14719207.013746945,-0.7746913580246864,0.026427406199021283,250.24,243.76
1133,2015-10-14,251.99,27462600,14723066.5740704,-0.15083798882681598,0.02152390877389877,254.27,248.9
1132,2015-10-15,254.32,25223500,14727275.0,-0.1611253196930863,0.015509103169251503,255.96,252.05
1131,2015-10-16,262.87,35901500,14730793.962795299,-0.4643734643734665,0.04801415650806126,266.14,253.93
1130,2015-10-17,270.64,43199600,14734275.0,-0.475468331846565,0.04266412940057081,273.58,262.37
1129,2015-10-18,261.64,22434300,14738043.987922337,0.8420569329660219,0.04019785168506162,271.67,260.78
1128,2015-10-19,263.44,25258800,14741807.12116611,-0.28682170542635976,0.014778889482929826,264.82,260.95
1127,2015-10-20,269.46,30889800,14745389.163512211,-0.6394736842105235,0.028834844633304116,270.83,263.23
1126,2015-10-21,266.27,25637300,14748910.782288656,0.29870129870129736,0.025732427314247547,270.77,263.84
1125,2015-10-22,274.02,37808600,14752661.513758121,-0.5197685631629685,0.03891181988742966,276.51,266.14
1124,2015-10-23,276.5,29442500,14755961.52983725,-0.15175097276264105,0.018783117120409233,278.68,273.54
1123,2015-10-24,281.65,25942400,14760109.621871118,-0.9769673704414578,0.018842676311030666,281.71,276.5
1122,2015-10-25,283.68,45717100,14763750.0,0.6463124504361593,0.04480369515011552,294.06,281.45
1121,2015-10-26,285.3,32108800,14767825.00175254,-1.0,0.01688819941473053,285.3,280.51
1120,2015-10-27,293.79,46331800,14771399.44177814,-0.5678571428571497,0.03927344133529696,296.21,285.01
1119,2015-10-28,304.62,50808100,14774902.993894031,-0.7292161520190055,0.04300306435137895,306.33,293.7
1118,2015-10-29,313.86,64495900,14778539.56541133,-0.4727828746177375,0.053726340694006385,318.17,301.82
1117,2015-10-30,328.02,78305000,14782824.663130298,-0.3919920909540259,0.06443906478945027,334.17,313.94
1116,2015-10-31,314.17,48598100,14786536.734888753,0.5818104547386298,0.07162643450732085,332.78,309.25
1115,2015-11-01,325.43,37001100,14790545.450634545,-0.7382937780628587,0.04949049236532184,327.47,311.88
1114,2015-11-02,361.19,101918000,14794309.039563665,-0.8021352313167254,0.12931827943793348,365.36,323.21
1113,2015-11-03,403.42,206162000,14798114.954637846,-0.5193360995850635,0.16649625556138944,417.9,357.65
1112,2015-11-04,411.56,263900000,14802232.896782972,0.46074254412659776,0.28491800029727987,495.56,380.55
1111,2015-11-05,386.35,151824992,14805878.289116086,0.6774458755823503,0.17883748284650075,447.56,374.58
1110,2015-11-06,374.47,122687000,14809350.001335219,0.02199904351984472,0.10776961731735599,395.84,354.02
1109,2015-11-07,386.48,56625100,14813276.655971847,-0.5473568281938366,0.048521121115771955,390.59,372.43
1108,2015-11-08,373.37,51817600,14816595.631679032,0.5592260500235944,0.05514208389715832,389.89,368.7
1107,2015-11-09,380.26,68224400,14820283.077368116,-0.5515855292541327,0.05981513143834149,385.28,362.89
1106,2015-11-10,336.82,95797904,14824005.988361737,0.7050497322111713,0.13758618874677606,381.39,329.11
1105,2015-11-11,311.08,107070000,14828440.66799537,0.49065184436584186,0.11647342710846914,340.58,301.0
1104,2015-11-12,338.15,78477800,14832362.726600623,-0.5630517023959638,0.10099337748344361,345.08,313.36
1103,2015-11-13,336.75,52003000,14836407.171492204,-0.43897505057316066,0.04381093057607102,340.91,326.08
1102,2015-11-14,332.91,38612000,14839646.694301762,0.28380024360535816,0.0243895193393143,338.18,329.97
1101,2015-11-15,320.17,44213100,14843564.553206109,0.6878276062900404,0.05155382074763554,334.66,317.49
1100,2015-11-16,330.75,47980100,14848194.893424036,-0.8881118881118888,0.04919776061051517,331.63,315.9
1099,2015-11-17,335.09,51001600,14852027.288191233,-0.25400457665902876,0.0264559874076765,338.35,329.61
1098,2015-11-18,334.59,43783800,14855674.999252819,-0.341256366723259,0.017603634298693886,336.53,330.64
1097,2015-11-19,326.15,45011100,14859029.440441515,0.8250497017892653,0.030058563403848458,335.33,325.27
1096,2015-11-20,322.02,53152900,14863367.31258928,-0.3754385964912217,0.04365675071229435,326.47,312.22
1095,2015-11-21,326.93,28200500,14867488.569418529,-0.7126168224299023,0.026576422738986007,328.16,319.6
1094,2015-11-22,324.54,23439400,14871716.700560793,-0.14086956521740157,0.01758517340510123,327.01,321.26
1093,2015-11-23,323.05,27478900,14875815.805602847,0.08093994778067981,0.01180823184831196,325.12,321.29
1092,2015-11-24,320.05,29362600,14879689.029839087,0.21862348178137347,0.015293644159623535,323.06,318.12
1091,2015-11-25,328.21,41666900,14883418.610036258,-0.8511326860841399,0.038618965786595884,329.13,316.77
1090,2015-11-26,352.68,106105000,14888143.855619825,-0.2691409291461202,0.11736216874809617,366.76,328.23
1089,2015-11-27,358.04,55179100,14891408.18344319,-0.2938931297709968,0.044676860114818306,363.59,347.87
1088,2015-11-28,357.38,36816600,14895216.679724663,-0.4138398914518253,0.02063616508932073,359.54,352.17
1087,2015-11-29,371.29,40409300,14899060.51065205,-0.9200983405039977,0.045514308893053905,371.94,355.67
1086,2015-11-30,377.32,71701600,14902989.496978693,-0.1585976627712833,0.03225285375834595,382.36,370.38
1085,2015-12-01,362.49,60452200,14907042.75152418,0.4698256593652208,0.05927240931612836,378.93,356.56
1084,2015-12-02,359.19,54160500,14911025.46006292,-0.5238841033672652,0.03529086638109724,362.23,349.46
1083,2015-12-03,361.05,50714900,14914534.762498269,0.43390357698289295,0.03578882920991834,370.27,357.41
1082,2015-12-04,363.18,35784100,14918648.232281514,-0.9123711340206249,0.021480374245695596,363.52,355.76
1081,2015-12-05,388.95,66282200,14922861.632600592,-0.9367469879518049,0.07302320466292753,389.79,363.23
1080,2015-12-06,388.78,77762000,14926965.183394209,0.7849872773536903,0.04035425490951104,402.81,387.09
1079,2015-12-07,395.54,63455800,14930374.010213884,-0.39148351648351565,0.03733524796143392,399.97,385.41
1078,2015-12-08,415.56,57801400,14934982.81836558,-1.0,0.0647125710675932,415.56,389.95
1077,2015-12-09,417.56,90917200,14939207.330683015,-0.3392751039809855,0.040609014573882794,423.12,406.29
1076,2015-12-10,415.48,52138900,14944414.03196303,0.012562814070347539,0.01904351778750683,419.51,411.55
1075,2015-12-11,451.94,110944000,14948433.847413374,-1.0,0.08827778848006171,451.94,415.28
1074,2015-12-12,435.0,131969000,14952471.87816092,0.1686086360520911,0.1290208476112573,469.1,410.74
1073,2015-12-13,433.76,55050600,14955952.598210992,0.027903958468527224,0.03569939304081922,441.68,426.27
1072,2015-12-14,444.18,130496000,14961042.363456257,-0.6450839328537197,0.0384979343134766,447.14,430.46
